idx;id;sci_name;com_name;class;order
2764;4839;Curruca lugens;Brown Parisoma;Aves;Passeriformes
2765;4840;Curruca melanocephala;Sardinian Warbler;Aves;Passeriformes
2766;4841;Curruca melanothorax;Cyprus Warbler;Aves;Passeriformes
2767;4843;Curruca mystacea;Menetries's Warbler;Aves;Passeriformes
2768;4845;Curruca nana;Asian Desert Warbler;Aves;Passeriformes
2769;4847;Curruca nisoria;Barred Warbler;Aves;Passeriformes
2770;4849;Curruca ruppeli;Rüppell's Warbler;Aves;Passeriformes
2771;4851;Curruca sarda;Marmora's Warbler;Aves;Passeriformes
2772;4852;Curruca subalpina;Moltoni's Warbler;Aves;Passeriformes
2773;4853;Curruca subcoerulea;Chestnut-vented Warbler;Aves;Passeriformes
2774;4854;Curruca undata;Dartford Warbler;Aves;Passeriformes
2775;4856;Cursorius coromandelicus;Indian Courser;Aves;Charadriiformes
2776;4857;Cursorius cursor;Cream-colored Courser;Aves;Charadriiformes
2777;4858;Cursorius rufus;Burchell's Courser;Aves;Charadriiformes
2778;4859;Cursorius somalensis;Somali Courser;Aves;Charadriiformes
2779;4860;Cursorius temminckii;Temminck's Courser;Aves;Charadriiformes
2780;4861;Cutia legalleni;Vietnamese Cutia;Aves;Passeriformes
2781;4862;Cutia nipalensis;Himalayan Cutia;Aves;Passeriformes
2782;4863;Cyanerpes caeruleus;Purple Honeycreeper;Aves;Passeriformes
2783;4864;Cyanerpes cyaneus;Red-legged Honeycreeper;Aves;Passeriformes
2784;4865;Cyanerpes lucidus;Shining Honeycreeper;Aves;Passeriformes
2785;4866;Cyanerpes nitidus;Short-billed Honeycreeper;Aves;Passeriformes
2786;4867;Cyanicterus cyanicterus;Blue-backed Tanager;Aves;Passeriformes
2787;4868;Cyanistes caeruleus;Eurasian Blue Tit;Aves;Passeriformes
2788;4869;Cyanistes cyanus;Azure Tit;Aves;Passeriformes
2789;4870;Cyanistes teneriffae;African Blue Tit;Aves;Passeriformes
2790;4871;Cyanochen cyanoptera;Blue-winged Goose;Aves;Anseriformes
2791;4872;Cyanocitta cristata;Blue Jay;Aves;Passeriformes
2792;4873;Cyanocitta stelleri;Steller's Jay;Aves;Passeriformes
2793;4874;Cyanoloxia cyanoides;Blue-black Grosbeak;Aves;Passeriformes
2794;4875;Cyanocompsa parellina;Blue Bunting;Aves;Passeriformes
2795;4876;Cyanocorax affinis;Black-chested Jay;Aves;Passeriformes
2796;4877;Cyanocorax beecheii;Purplish-backed Jay;Aves;Passeriformes
2797;4878;Cyanocorax caeruleus;Azure Jay;Aves;Passeriformes
2798;4879;Cyanocorax cayanus;Cayenne Jay;Aves;Passeriformes
2799;4880;Cyanocorax chrysops;Plush-crested Jay;Aves;Passeriformes
2800;4881;Cyanocorax cristatellus;Curl-crested Jay;Aves;Passeriformes
2801;4882;Cyanocorax cyanomelas;Purplish Jay;Aves;Passeriformes
2802;4883;Cyanocorax cyanopogon;White-naped Jay;Aves;Passeriformes
2803;4884;Cyanocorax dickeyi;Tufted Jay;Aves;Passeriformes
2804;4885;Cyanocorax heilprini;Azure-naped Jay;Aves;Passeriformes
2805;4887;Cyanocorax melanocyaneus;Bushy-crested Jay;Aves;Passeriformes
2806;4888;Cyanocorax morio;Brown Jay;Aves;Passeriformes
2807;4890;Cyanocorax mystacalis;White-tailed Jay;Aves;Passeriformes
2808;4891;Cyanocorax sanblasianus;San Blas Jay;Aves;Passeriformes
2809;4892;Cyanocorax violaceus;Violaceous Jay;Aves;Passeriformes
2810;4893;Cyanocorax yncas;Green Jay;Aves;Passeriformes
2811;4894;Cyanocorax yucatanicus;Yucatan Jay;Aves;Passeriformes
2812;4896;Cyanoderma bicolor;Bicolored Babbler;Aves;Passeriformes
2813;4897;Cyanoderma erythropterum;Chestnut-winged Babbler;Aves;Passeriformes
2814;4898;Cyanoderma chrysaeum;Golden Babbler;Aves;Passeriformes
2815;4899;Cyanoderma melanothorax;Crescent-chested Babbler;Aves;Passeriformes
2816;4900;Cyanoderma pyrrhops;Black-chinned Babbler;Aves;Passeriformes
2817;4901;Cyanoderma ruficeps;Rufous-capped Babbler;Aves;Passeriformes
2818;4902;Cyanoderma rufifrons;Rufous-fronted Babbler;Aves;Passeriformes
2819;4904;Cyanolanius madagascarinus;Madagascar Blue Vanga;Aves;Passeriformes
2820;4905;Cyanoliseus patagonus;Burrowing Parrot;Aves;Psittaciformes
2821;4906;Cyanoloxia brissonii;Ultramarine Grosbeak;Aves;Passeriformes
2822;4907;Cyanoloxia glaucocaerulea;Glaucous-blue Grosbeak;Aves;Passeriformes
2823;4908;Cyanoloxia rothschildii;Amazonian Grosbeak;Aves;Passeriformes
2824;4909;Cyanolyca argentigula;Silvery-throated Jay;Aves;Passeriformes
2825;4910;Cyanolyca armillata;Black-collared Jay;Aves;Passeriformes
2826;4911;Cyanolyca cucullata;Azure-hooded Jay;Aves;Passeriformes
2827;4912;Cyanolyca mirabilis;White-throated Jay;Aves;Passeriformes
2828;4914;Cyanolyca pulchra;Beautiful Jay;Aves;Passeriformes
2829;4915;Cyanolyca pumilo;Black-throated Jay;Aves;Passeriformes
2830;4916;Cyanolyca turcosa;Turquoise Jay;Aves;Passeriformes
2831;4917;Cyanolyca viridicyanus;White-collared Jay;Aves;Passeriformes
2832;4918;Cyanomitra alinae;Blue-headed Sunbird;Aves;Passeriformes
2833;4920;Cyanomitra cyanolaema;Blue-throated Brown Sunbird;Aves;Passeriformes
2834;4921;Cyanomitra olivacea;Olive Sunbird;Aves;Passeriformes
2835;4922;Cyanomitra oritis;Cameroon Sunbird;Aves;Passeriformes
2836;4923;Cyanomitra veroxii;Grey Sunbird;Aves;Passeriformes
2837;4924;Cyanomitra verticalis;Green-headed Sunbird;Aves;Passeriformes
2838;4925;Cyanopica cooki;Iberian Magpie;Aves;Passeriformes
2839;4926;Cyanopica cyanus;Azure-winged Magpie;Aves;Passeriformes
2840;4928;Cyanoptila cumatilis;Zappey's Flycatcher;Aves;Passeriformes
2841;4929;Cyanoptila cyanomelana;Blue-and-white Flycatcher;Aves;Passeriformes
2842;4930;Cyanoramphus auriceps;Yellow-crowned Parakeet;Aves;Psittaciformes
2843;4934;Cyanoramphus novaezelandiae;Red-crowned Parakeet;Aves;Psittaciformes
2844;4935;Cyanoramphus saisseti;New Caledonian Parakeet;Aves;Psittaciformes
2845;4937;Cyclarhis gujanensis;Rufous-browed Peppershrike;Aves;Passeriformes
2846;4938;Cyclarhis nigrirostris;Black-billed Peppershrike;Aves;Passeriformes
2847;4939;Cyclochila australasiae;Green Grocer;Insecta;Hemiptera
2848;4942;Cyclopsitta diophthalma;Double-eyed Fig Parrot;Aves;Psittaciformes
2849;4974;Cygnus atratus;Black Swan;Aves;Anseriformes
2850;4975;Cygnus buccinator;Trumpeter Swan;Aves;Anseriformes
2851;4976;Cygnus columbianus;Tundra Swan;Aves;Anseriformes
2852;4977;Cygnus cygnus;Whooper Swan;Aves;Anseriformes
2853;4978;Cygnus melancoryphus;Black-necked Swan;Aves;Anseriformes
2854;4979;Cygnus olor;Mute Swan;Aves;Anseriformes
2855;4980;Cymbilaimus lineatus;Fasciated Antshrike;Aves;Passeriformes
2856;4981;Cymbilaimus sanctaemariae;Bamboo Antshrike;Aves;Passeriformes
2857;4982;Cymbirhynchus macrorhynchos;Black-and-red Broadbill;Aves;Passeriformes
2858;4983;Cynanthus auriceps;Golden-crowned Emerald;Aves;Apodiformes
2859;4984;Cynanthus canivetii;Canivet's Emerald;Aves;Apodiformes
2860;4985;Cynanthus doubledayi;Turquoise-crowned Hummingbird;Aves;Apodiformes
2861;4987;Cynanthus latirostris;Broad-billed Hummingbird;Aves;Apodiformes
2862;4990;Cynomys gunnisoni;Gunnison's Prairie Dog;Mammalia;Rodentia
2863;4993;Cynomys ludovicianus;Black-tailed Prairie Dog;Mammalia;Rodentia
2864;5003;Cyornis brunneatus;Brown-chested Jungle Flycatcher;Aves;Passeriformes
2865;5004;Cyornis caerulatus;Sunda Blue Flycatcher;Aves;Passeriformes
2866;5007;Leucoptilon concretum;White-tailed Flycatcher;Aves;Passeriformes
2867;5010;Cyornis glaucicomans;Chinese Blue Flycatcher;Aves;Passeriformes
2868;5011;Cyornis hainanus;Hainan Blue Flycatcher;Aves;Passeriformes
2869;5015;Eumyias hyacinthinus;Timor Blue Flycatcher;Aves;Passeriformes
2870;5018;Cyornis lemprieri;Palawan Blue Flycatcher;Aves;Passeriformes
2871;5019;Cyornis magnirostris;Large Blue Flycatcher;Aves;Passeriformes
2872;5023;Cyornis olivaceus;Fulvous-chested Jungle Flycatcher;Aves;Passeriformes
2873;5024;Cyornis omissus;Sulawesi Blue Flycatcher;Aves;Passeriformes
2874;5028;Cyornis pallidipes;White-bellied Blue Flycatcher;Aves;Passeriformes
2875;5029;Cyornis poliogenys;Pale-chinned Flycatcher;Aves;Passeriformes
2876;5030;Cyornis rubeculoides;Blue-throated Flycatcher;Aves;Passeriformes
2877;5033;Cyornis rufigastra;Mangrove Blue Flycatcher;Aves;Passeriformes
2878;5034;Eumyias sanfordi;Matinan Blue Flycatcher;Aves;Passeriformes
2879;5036;Cyornis sumatrensis;Indochinese Blue Flycatcher;Aves;Passeriformes
2880;5037;Cyornis tickelliae;Tickell's Blue Flycatcher;Aves;Passeriformes
2881;5038;Cyornis superbus;Bornean Blue Flycatcher;Aves;Passeriformes
2882;5039;Cyornis turcosus;Malaysian Blue Flycatcher;Aves;Passeriformes
2883;5040;Cyornis umbratilis;Grey-chested Jungle Flycatcher;Aves;Passeriformes
2884;5041;Cyornis unicolor;Pale Blue Flycatcher;Aves;Passeriformes
2885;5042;Cyornis whitei;Hill Blue Flycatcher;Aves;Passeriformes
2886;5045;Cyphoderris monstrosa;Great Grig;Insecta;Orthoptera
2887;5046;Cyphorhinus arada;Musician Wren;Aves;Passeriformes
2888;5047;Cyphorhinus dichrous;Northern Chestnut-breasted Wren;Aves;Passeriformes
2889;5048;Cyphorhinus phaeocephalus;Song Wren;Aves;Passeriformes
2890;5049;Cyphorhinus thoracicus;Southern Chestnut-breasted Wren;Aves;Passeriformes
2891;5054;Cypseloides cherriei;Spot-fronted Swift;Aves;Apodiformes
2892;5055;Cypseloides cryptus;White-chinned Swift;Aves;Apodiformes
2893;5056;Cypseloides fumigatus;Sooty Swift;Aves;Apodiformes
2894;5058;Cypseloides niger;American Black Swift;Aves;Apodiformes
2895;5060;Cypseloides senex;Great Dusky Swift;Aves;Apodiformes
2896;5062;Cypsiurus balasiensis;Asian Palm Swift;Aves;Apodiformes
2897;5063;Cypsiurus gracilis;Malagasy Palm Swift;Aves;Apodiformes
2898;5064;Cypsiurus parvus;African Palm Swift;Aves;Apodiformes
2899;5065;Cypsnagra hirundinacea;White-rumped Tanager;Aves;Passeriformes
2900;5068;Cyrtonyx montezumae;Montezuma Quail;Aves;Galliformes
2901;5069;Cyrtonyx ocellatus;Ocellated Quail;Aves;Galliformes
2902;5072;Cyrtoxipha columbiana;Columbian Trig;Insecta;Orthoptera
2903;5078;Cystosoma saundersii;Bladder Cicada;Insecta;Hemiptera
2904;5081;Dacelo gaudichaud;Rufous-bellied Kookaburra;Aves;Coraciiformes
2905;5082;Dacelo leachii;Blue-winged Kookaburra;Aves;Coraciiformes
2906;5083;Dacelo novaeguineae;Laughing Kookaburra;Aves;Coraciiformes
2907;5085;Dacnis albiventris;White-bellied Dacnis;Aves;Passeriformes
2908;5086;Dacnis berlepschi;Scarlet-breasted Dacnis;Aves;Passeriformes
2909;5087;Dacnis cayana;Blue Dacnis;Aves;Passeriformes
2910;5089;Dacnis flaviventer;Yellow-bellied Dacnis;Aves;Passeriformes
2911;5090;Dacnis hartlaubi;Turquoise Dacnis;Aves;Passeriformes
2912;5091;Dacnis lineata;Black-faced Dacnis;Aves;Passeriformes
2913;5092;Dacnis nigripes;Black-legged Dacnis;Aves;Passeriformes
2914;5093;Dacnis venusta;Scarlet-thighed Dacnis;Aves;Passeriformes
2915;5102;Dactylortyx thoracicus;Singing Quail;Aves;Galliformes
2916;5104;Dama dama;European Fallow Deer;Mammalia;Artiodactyla
2917;5108;Daphoenositta chrysoptera;Varied Sittella;Aves;Passeriformes
2918;5109;Daphoenositta miranda;Black Sittella;Aves;Passeriformes
2919;5111;Daption capense;Pintado Petrel;Aves;Procellariiformes
2920;5113;Daptrius ater;Black Caracara;Aves;Falconiformes
2921;5114;Daptrius australis;Striated Caracara;Aves;Falconiformes
2922;5115;Daptrius carunculatus;Carunculated Caracara;Aves;Falconiformes
2923;5116;Daptrius chimachima;Yellow-headed Caracara;Aves;Falconiformes
2924;5117;Daptrius chimango;Chimango Caracara;Aves;Falconiformes
2925;5118;Daptrius megalopterus;Mountain Caracara;Aves;Falconiformes
2926;5120;Dasycrotapha plateni;Mindanao Pygmy Babbler;Aves;Passeriformes
2927;5122;Dasycrotapha speciosa;Flame-templed Babbler;Aves;Passeriformes
2928;5126;Dasylophus cumingi;Scale-feathered Malkoha;Aves;Cuculiformes
2929;5127;Dasylophus superciliosus;Rough-crested Malkoha;Aves;Cuculiformes
2930;5130;Dasyornis brachypterus;Eastern Bristlebird;Aves;Passeriformes
2931;5131;Dasyornis broadbenti;Rufous Bristlebird;Aves;Passeriformes
2932;5132;Dasyornis longirostris;Western Bristlebird;Aves;Passeriformes
2933;5135;Dasyprocta punctata;Central American Agouti;Mammalia;Rodentia
2934;5146;Deconychura longicauda;Whistling Long-tailed Woodcreeper;Aves;Passeriformes
2935;5147;Deconychura pallida;Mournful Long-tailed Woodcreeper;Aves;Passeriformes
2936;5148;Deconychura typica;Piping Long-tailed Woodcreeper;Aves;Passeriformes
2937;5150;Decticus albifrons;White-faced Bush-cricket;Insecta;Orthoptera
2938;5152;Decticus verrucivorus;Wart-biter;Insecta;Orthoptera
2939;5154;Deleornis axillaris;Grey-headed Sunbird;Aves;Passeriformes
2940;5155;Deleornis fraseri;Fraser's Sunbird;Aves;Passeriformes
2941;5157;Delichon dasypus;Asian House Martin;Aves;Passeriformes
2942;5158;Delichon lagopodum;Siberian House Martin;Aves;Passeriformes
2943;5159;Delichon urbicum;Western House Martin;Aves;Passeriformes
2944;5160;Delichon nipalense;Nepal House Martin;Aves;Passeriformes
2945;5161;Delphinapterus leucas;Beluga;Mammalia;Cetacea
2946;5166;Ramphotrigon flammulatum;Flammulated Flycatcher;Aves;Passeriformes
2947;5167;Dendragapus fuliginosus;Sooty Grouse;Aves;Galliformes
2948;5168;Dendragapus obscurus;Dusky Grouse;Aves;Galliformes
2949;5170;Dendrexetastes rufigula;Cinnamon-throated Woodcreeper;Aves;Passeriformes
2950;5177;Dendrocincla anabatina;Tawny-winged Woodcreeper;Aves;Passeriformes
2951;5178;Dendrocincla fuliginosa;Plain-brown Woodcreeper;Aves;Passeriformes
2952;5179;Dendrocincla turdina;Plain-winged Woodcreeper;Aves;Passeriformes
2953;5180;Dendrocincla homochroa;Ruddy Woodcreeper;Aves;Passeriformes
2954;5181;Dendrocincla merula;White-chinned Woodcreeper;Aves;Passeriformes
2955;5182;Dendrocincla tyrannina;Tyrannine Woodcreeper;Aves;Passeriformes
2956;5183;Dendrocitta bayleii;Andaman Treepie;Aves;Passeriformes
2957;5184;Dendrocitta cinerascens;Bornean Treepie;Aves;Passeriformes
2958;5185;Dendrocitta formosae;Grey Treepie;Aves;Passeriformes
2959;5186;Dendrocitta frontalis;Collared Treepie;Aves;Passeriformes
2960;5187;Dendrocitta leucogastra;White-bellied Treepie;Aves;Passeriformes
2961;5189;Dendrocitta vagabunda;Rufous Treepie;Aves;Passeriformes
2962;5190;Dendrocolaptes certhia;Amazonian Barred Woodcreeper;Aves;Passeriformes
2963;5191;Dendrocolaptes hoffmannsi;Hoffmanns's Woodcreeper;Aves;Passeriformes
2964;5192;Dendrocolaptes picumnus;Black-banded Woodcreeper;Aves;Passeriformes
2965;5193;Dendrocolaptes platyrostris;Planalto Woodcreeper;Aves;Passeriformes
2966;5194;Dendrocolaptes sanctithomae;Northern Barred Woodcreeper;Aves;Passeriformes
2967;5195;Dendrocopos analis;Freckle-breasted Woodpecker;Aves;Piciformes
2968;5197;Dendrocopos atratus;Stripe-breasted Woodpecker;Aves;Piciformes
2969;5199;Dryobates cathpharius;Crimson-naped Woodpecker;Aves;Piciformes
2970;5200;Dryobates pernyii;Necklaced Woodpecker;Aves;Piciformes
2971;5201;Dendrocopos darjellensis;Darjeeling Woodpecker;Aves;Piciformes
2972;5202;Dendrocopos himalayensis;Himalayan Woodpecker;Aves;Piciformes
2973;5203;Dendrocopos hyperythrus;Rufous-bellied Woodpecker;Aves;Piciformes
2974;5204;Dendrocopos leucopterus;White-winged Woodpecker;Aves;Piciformes
2975;5205;Dendrocopos leucotos;White-backed Woodpecker;Aves;Piciformes
2976;5206;Dendrocopos macei;Fulvous-breasted Woodpecker;Aves;Piciformes
2977;5207;Dendrocopos major;Great Spotted Woodpecker;Aves;Piciformes
2978;5208;Dendrocoptes medius;Middle Spotted Woodpecker;Aves;Piciformes
2979;5210;Dryobates minor;Lesser Spotted Woodpecker;Aves;Piciformes
2980;5213;Dendrocopos syriacus;Syrian Woodpecker;Aves;Piciformes
2981;5214;Dendrocoptes auriceps;Brown-fronted Woodpecker;Aves;Piciformes
2982;5215;Dendrocoptes dorae;Arabian Woodpecker;Aves;Piciformes
2983;5216;Dendrocygna arborea;West Indian Whistling Duck;Aves;Anseriformes
2984;5217;Dendrocygna arcuata;Wandering Whistling Duck;Aves;Anseriformes
2985;5218;Dendrocygna autumnalis;Black-bellied Whistling Duck;Aves;Anseriformes
2986;5219;Dendrocygna bicolor;Fulvous Whistling Duck;Aves;Anseriformes
2987;5220;Dendrocygna eytoni;Plumed Whistling Duck;Aves;Anseriformes
2988;5221;Dendrocygna guttata;Spotted Whistling Duck;Aves;Anseriformes
2989;5222;Dendrocygna javanica;Lesser Whistling Duck;Aves;Anseriformes
2990;5223;Dendrocygna viduata;White-faced Whistling Duck;Aves;Anseriformes
2991;5224;Dendrohyrax arboreus;Southern Tree Hyrax;Mammalia;Hyracoidea
2992;5228;Dendroma erythroptera;Chestnut-winged Foliage-gleaner;Aves;Passeriformes
2993;5229;Dendroma rufa;Buff-fronted Foliage-gleaner;Aves;Passeriformes
2994;5231;Dendronanthus indicus;Forest Wagtail;Aves;Passeriformes
2995;5236;Dendropicos fuscescens;Cardinal Woodpecker;Aves;Piciformes
2996;5237;Dendropicos gabonensis;Gabon Woodpecker;Aves;Piciformes
2997;5238;Dendropicos goertae;African Grey Woodpecker;Aves;Piciformes
2998;5239;Dendropicos griseocephalus;Olive Woodpecker;Aves;Piciformes
2999;5240;Dendropicos lugubris;Melancholy Woodpecker;Aves;Piciformes
3000;5241;Dendropicos obsoletus;Brown-backed Woodpecker;Aves;Piciformes
3001;5243;Dendropicos spodocephalus;Eastern Grey Woodpecker;Aves;Piciformes
3002;5245;Dendroplex kienerii;Zimmer's Woodcreeper;Aves;Passeriformes
3003;5246;Dendroplex picus;Straight-billed Woodcreeper;Aves;Passeriformes
3004;5258;Dendropsophus columbianus;Boettger's Colombian Tree Frog;Amphibia;Anura
3005;5262;Dendropsophus ebraccatus;Harlequin Treefrog;Amphibia;Anura
3006;5270;Dendropsophus molitor;Green Dotted Tree Frog;Amphibia;Anura
3007;5277;Dendropsophus microcephalus;Yellow Treefrog;Amphibia;Anura
3008;5280;Dendropsophus minutus;Lesser Tree Frog;Amphibia;Anura
3009;5303;Dendrortyx barbatus;Bearded Wood Partridge;Aves;Galliformes
3010;5304;Dendrortyx leucophrys;Buffy-crowned Wood Partridge;Aves;Galliformes
3011;5305;Dendrortyx macroura;Long-tailed Wood Partridge;Aves;Galliformes
3012;5309;Deroptyus accipitrinus;Red-fan Parrot;Aves;Psittaciformes
3013;5311;Desmodus rotundus;Common Vampire Bat;Mammalia;Chiroptera
3014;5313;Devioeca papuana;Canary Flyrobin;Aves;Passeriformes
3015;5321;Diasporus diastema;Tink Frog;Amphibia;Anura
3016;5329;Dicaeum aeneum;Midget Flowerpecker;Aves;Passeriformes
3017;5331;Pachyglossa agilis;Thick-billed Flowerpecker;Aves;Passeriformes
3018;5332;Dicaeum annae;Golden-rumped Flowerpecker;Aves;Passeriformes
3019;5333;Dicaeum anthonyi;Yellow-crowned Flowerpecker;Aves;Passeriformes
3020;5334;Dicaeum aureolimbatum;Yellow-sided Flowerpecker;Aves;Passeriformes
3021;5335;Dicaeum australe;Red-keeled Flowerpecker;Aves;Passeriformes
3022;5337;Dicaeum bicolor;Bicolored Flowerpecker;Aves;Passeriformes
3023;5338;Dicaeum cambodianum;Cambodian Flowerpecker;Aves;Passeriformes
3024;5339;Dicaeum ignipectus;Fire-breasted Flowerpecker;Aves;Passeriformes
3025;5340;Dicaeum celebicum;Grey-sided Flowerpecker;Aves;Passeriformes
3026;5341;Pachyglossa chrysorrhea;Yellow-vented Flowerpecker;Aves;Passeriformes
3027;5342;Dicaeum concolor;Nilgiri Flowerpecker;Aves;Passeriformes
3028;5343;Dicaeum cruentatum;Scarlet-backed Flowerpecker;Aves;Passeriformes
3029;5345;Dicaeum erythrorhynchos;Pale-billed Flowerpecker;Aves;Passeriformes
3030;5349;Dicaeum geelvinkianum;Red-capped Flowerpecker;Aves;Passeriformes
3031;5350;Dicaeum haematostictum;Black-belted Flowerpecker;Aves;Passeriformes
3032;5352;Dicaeum sanguinolentum;Javan Flowerpecker;Aves;Passeriformes
3033;5354;Dicaeum hirundinaceum;Mistletoebird;Aves;Passeriformes
3034;5356;Dicaeum hypoleucum;Buzzing Flowerpecker;Aves;Passeriformes
3035;5357;Dicaeum igniferum;Black-fronted Flowerpecker;Aves;Passeriformes
3036;5360;Dicaeum maugei;Red-chested Flowerpecker;Aves;Passeriformes
3037;5361;Pachyglossa melanozantha;Yellow-bellied Flowerpecker;Aves;Passeriformes
3038;5362;Dicaeum minullum;Plain Flowerpecker;Aves;Passeriformes
3039;5363;Dicaeum monticolum;Black-sided Flowerpecker;Aves;Passeriformes
3040;5364;Dicaeum nehrkorni;Crimson-crowned Flowerpecker;Aves;Passeriformes
3041;5367;Dicaeum pectorale;Olive-crowned Flowerpecker;Aves;Passeriformes
3042;5368;Pachyglossa propria;Whiskered Flowerpecker;Aves;Passeriformes
3043;5369;Dicaeum pygmaeum;Pygmy Flowerpecker;Aves;Passeriformes
3044;5373;Dicaeum schistaceiceps;Halmahera Flowerpecker;Aves;Passeriformes
3045;5374;Dicaeum trigonostigma;Orange-bellied Flowerpecker;Aves;Passeriformes
3046;5376;Dicaeum trochileum;Scarlet-headed Flowerpecker;Aves;Passeriformes
3047;5378;Dicaeum virescens;Andaman Flowerpecker;Aves;Passeriformes
3048;5379;Dicaeum vulneratum;Ashy Flowerpecker;Aves;Passeriformes
3049;5380;Diceroprocta apache;Citrus Cicada;Insecta;Hemiptera
3050;5392;Diceroprocta eugraphica;Tablelands Flag-Bearer;Insecta;Hemiptera
3051;5394;Megatibicen grossus;Northern Dusk-singing Cicada;Insecta;Hemiptera
3052;5399;Diceroprocta olympusa;Olympic Scrub Cicada;Insecta;Hemiptera
3053;5403;Diceroprocta viridifascia;Atlantic Saltmarsh Cicada;Insecta;Hemiptera
3054;5406;Dichrozona cincta;Banded Antbird;Aves;Passeriformes
3055;5411;Dicrurus adsimilis;Fork-tailed Drongo;Aves;Passeriformes
